reading_id,meter_id,reading_timestamp,energy_kwh,voltage,current,power_factor,reading_type,source_system
R0000173089,313,2026-01-04 05:45:00,0.1151,234.76,2.14,0.877,actual,meter_gateway
R0000173090,313,2026-01-04 06:00:00,0.1266,230.36,2.29,0.944,actual,meter_gateway
R0000173091,313,2026-01-04 06:30:00,0.4106,230.28,7.37,0.971,actual,meter_gateway
R0000173092,313,2026-01-04 06:45:00,0.5637,227.66,11.25,0.926,actual,meter_gateway
R0000173093,313,2026-01-04 07:00:00,0.8641,228.43,17.02,0.919,actual,meter_gateway
R0000173094,313,2026-01-04 07:15:00,0.8966,231.04,17.89,0.89,actual,meter_gateway
R0000173095,313,2026-01-04 07:30:00,1.2001,228.54,22.34,0.94,actual,meter_gateway
R0000173096,313,2026-01-04 07:45:00,1.2524,233.3,23.1,0.912,actual,meter_gateway
R0000173097,313,2026-01-04 08:00:00,1.3913,239.56,23.49,0.938,actual,meter_gateway
R0000173098,313,2026-01-04 08:15:00,1.4491,226.53,27.97,0.928,actual,meter_gateway
R0000173099,313,2026-01-04 08:45:00,1.8142,228.02,30.31,0.983,actual,meter_gateway
R0000173100,313,2026-01-04 09:00:00,2.0747,225.84,37.26,0.943,actual,meter_gateway
R0000173101,313,2026-01-04 09:15:00,2.0164,228.35,39.77,0.922,actual,meter_gateway
R0000173102,313,2026-01-04 09:45:00,2.4314,226.34,44.16,0.959,actual,meter_gateway
R0000173103,313,2026-01-04 10:00:00,2.4096,226.35,50.12,0.92,actual,meter_gateway
R0000173104,313,2026-01-04 10:15:00,2.1358,230.5,36.33,0.967,actual,meter_gateway
R0000173105,313,2026-01-04 10:30:00,2.5426,233.14,44.07,0.943,actual,meter_gateway
R0000173106,313,2026-01-04 10:45:00,2.5822,230.12,51.22,0.928,actual,meter_gateway
R0000173107,313,2026-01-04 11:00:00,2.5527,234.72,45.2,0.949,estimated,legacy_import
R0000173108,313,2026-01-04 11:15:00,2.6162,233.77,49.99,0.903,actual,meter_gateway
R0000173109,313,2026-01-04 11:30:00,2.5355,231.32,52.01,0.896,actual,meter_gateway
R0000173110,313,2026-01-04 11:45:00,2.5715,228.75,47.32,0.944,estimated,legacy_import
R0000173111,313,2026-01-04 12:00:00,2.6164,227.59,46.82,0.922,actual,meter_gateway
R0000173112,313,2026-01-04 12:15:00,2.6404,229.62,53.52,0.923,estimated,legacy_import
R0000173113,313,2026-01-04 12:30:00,2.558,226.77,46.34,0.928,estimated,legacy_import
R0000173114,313,2026-01-04 12:45:00,2.3865,231.54,42.46,0.939,actual,meter_gateway
R0000173115,313,2026-01-04 13:00:00,2.1072,226.01,40.09,0.903,actual,meter_gateway
R0000173116,313,2026-01-04 13:15:00,2.7874,234.36,50.23,0.923,actual,meter_gateway
R0000173117,313,2026-01-04 13:30:00,2.4769,232.75,47.64,0.938,actual,meter_gateway
R0000173118,313,2026-01-04 13:45:00,2.1873,226.01,39.45,0.921,actual,meter_gateway
R0000173119,313,2026-01-04 14:00:00,2.3596,231.04,42.37,0.928,actual,meter_gateway
R0000173120,313,2026-01-04 14:15:00,2.1952,229.83,39.55,0.915,actual,meter_gateway
R0000173121,313,2026-01-04 14:30:00,2.0147,229.29,40.24,0.915,actual,meter_gateway
R0000173122,313,2026-01-04 14:45:00,1.7456,224.34,34.1,0.941,actual,meter_gateway
R0000173123,313,2026-01-04 15:00:00,2.1021,226.83,38.92,0.907,actual,meter_gateway
R0000173124,313,2026-01-04 15:15:00,1.8959,233.03,36.74,0.92,actual,meter_gateway
R0000173125,313,2026-01-04 15:30:00,1.6838,226.11,30.06,0.952,actual,meter_gateway
R0000173126,313,2026-01-04 15:45:00,1.3251,229.98,22.7,0.968,actual,meter_gateway
R0000173127,313,2026-01-04 16:00:00,1.2578,232.61,22.7,0.995,actual,meter_gateway
R0000173128,313,2026-01-04 16:15:00,1.2843,236.07,23.07,0.925,actual,meter_gateway
R0000173129,313,2026-01-04 16:30:00,1.1827,227.27,21.17,0.99,actual,meter_gateway
R0000173130,313,2026-01-04 16:45:00,0.9673,226.87,20.32,0.928,actual,meter_gateway
R0000173131,313,2026-01-04 17:00:00,0.6075,228.11,10.43,0.955,actual,meter_gateway
R0000173132,313,2026-01-04 17:15:00,0.607,229.7,11.91,0.908,actual,meter_gateway
R0000173133,313,2026-01-04 17:30:00,0.4696,236.76,8.52,0.949,estimated,legacy_import
R0000173134,313,2026-01-04 17:45:00,0.2806,227.79,5.57,0.909,actual,meter_gateway
R0000173135,313,2026-01-04 18:00:00,0.1003,226.09,1.95,0.958,actual,meter_gateway
R0000173136,313,2026-01-04 18:15:00,0.1194,230.42,2.24,0.917,actual,meter_gateway
R0000173137,313,2026-01-04 18:30:00,0.0988,222.09,1.92,0.965,actual,meter_gateway
R0000173138,313,2026-01-04 18:45:00,0.1139,231.77,1.92,0.951,actual,meter_gateway
R0000173139,313,2026-01-04 19:00:00,0.1313,231.17,2.38,0.937,actual,meter_gateway
R0000173140,313,2026-01-04 19:15:00,0.1283,230.35,2.34,0.916,actual,meter_gateway
R0000173141,313,2026-01-04 19:30:00,0.1278,230.86,2.46,0.918,actual,meter_gateway
R0000173142,313,2026-01-04 19:45:00,0.1137,233.99,1.91,0.947,actual,meter_gateway
R0000173143,313,2026-01-04 20:00:00,0.1205,230.21,2.18,0.962,actual,meter_gateway
R0000173144,313,2026-01-04 20:15:00,0.1216,231.1,2.13,0.948,actual,meter_gateway
R0000173145,313,2026-01-04 20:30:00,0.123,232.66,2.19,0.924,estimated,legacy_import
R0000173146,313,2026-01-04 20:45:00,0.1276,229.69,2.49,0.934,actual,meter_gateway
R0000173147,313,2026-01-04 21:00:00,0.142,225.47,2.81,0.931,estimated,legacy_import
R0000173148,313,2026-01-04 21:15:00,0.1297,233.66,2.42,0.911,actual,meter_gateway
R0000173149,313,2026-01-04 21:30:00,0.13,227.69,2.36,0.93,actual,meter_gateway
R0000173150,313,2026-01-04 21:45:00,0.1097,227.5,2.16,0.942,actual,meter_gateway
R0000173151,313,2026-01-04 22:00:00,0.1219,227.2,2.27,0.962,actual,meter_gateway
R0000173152,313,2026-01-04 22:15:00,0.1215,226.68,2.13,0.947,actual,meter_gateway
R0000173153,313,2026-01-04 22:30:00,0.1117,223.46,2.23,0.879,actual,meter_gateway
R0000173154,313,2026-01-04 22:45:00,0.113,229.92,2.16,0.907,actual,meter_gateway
R0000173155,313,2026-01-04 23:00:00,0.1163,234.17,1.97,0.999,actual,meter_gateway
R0000173156,313,2026-01-04 23:15:00,0.1314,231.77,2.19,0.98,actual,meter_gateway
R0000173157,313,2026-01-04 23:30:00,0.119,229.36,2.22,0.942,estimated,legacy_import
R0000173158,313,2026-01-04 23:45:00,0.1218,231.34,2.04,0.982,actual,meter_gateway
R0000173159,314,2026-01-04 00:00:00,0.1391,226.22,2.85,0.947,actual,meter_gateway
R0000173160,314,2026-01-04 00:15:00,0.1319,232.92,2.47,0.968,actual,meter_gateway
R0000173161,314,2026-01-04 00:30:00,0.1575,234.87,3.21,0.884,actual,meter_gateway
R0000173162,314,2026-01-04 00:45:00,0.1526,233.0,2.9,0.941,actual,meter_gateway
R0000173163,314,2026-01-04 01:00:00,0.1563,233.07,2.87,0.944,estimated,legacy_import
R0000173164,314,2026-01-04 01:15:00,0.1504,227.94,2.81,0.929,actual,meter_gateway
R0000173165,314,2026-01-04 01:30:00,0.1441,229.62,2.86,0.918,actual,meter_gateway
R0000173166,314,2026-01-04 01:45:00,0.1555,229.78,2.92,0.951,actual,meter_gateway
R0000173167,314,2026-01-04 02:00:00,0.1667,231.16,3.04,0.878,actual,meter_gateway
R0000173168,314,2026-01-04 02:15:00,0.1578,224.22,3.03,0.939,actual,meter_gateway
R0000173169,314,2026-01-04 02:30:00,0.1487,229.92,2.84,0.921,actual,meter_gateway
R0000173170,314,2026-01-04 02:45:00,0.1712,230.72,2.95,0.988,actual,meter_gateway
R0000173171,314,2026-01-04 03:00:00,0.1637,228.89,2.77,0.926,actual,meter_gateway
R0000173172,314,2026-01-04 03:15:00,0.1609,228.85,3.34,0.881,estimated,legacy_import
R0000173173,314,2026-01-04 03:30:00,0.1342,229.32,2.76,0.996,actual,meter_gateway
R0000173174,314,2026-01-04 03:45:00,0.1593,228.46,2.71,0.954,actual,meter_gateway
R0000173175,314,2026-01-04 04:00:00,0.1414,224.91,2.93,0.891,actual,meter_gateway
R0000173176,314,2026-01-04 04:15:00,0.1415,224.1,2.65,0.965,actual,meter_gateway
R0000173177,314,2026-01-04 04:30:00,0.1337,234.02,2.47,0.932,estimated,legacy_import
R0000173178,314,2026-01-04 04:45:00,0.1759,229.35,3.28,0.924,actual,meter_gateway
R0000173179,314,2026-01-04 05:00:00,0.1731,233.58,2.92,0.902,actual,meter_gateway
R0000173180,314,2026-01-04 05:15:00,0.1555,232.89,2.78,0.979,actual,meter_gateway
R0000173181,314,2026-01-04 05:30:00,0.1536,226.58,2.74,0.949,estimated,legacy_import
R0000173182,314,2026-01-04 05:45:00,0.1421,226.02,2.71,0.944,estimated,legacy_import
R0000173183,314,2026-01-04 06:00:00,0.1471,220.18,3.04,0.962,actual,meter_gateway
R0000173184,314,2026-01-04 06:15:00,0.1653,228.01,2.75,0.985,actual,meter_gateway
R0000173185,314,2026-01-04 06:30:00,0.175,233.29,2.98,0.951,actual,meter_gateway
R0000173186,314,2026-01-04 06:45:00,0.1472,228.91,2.75,0.96,actual,meter_gateway
R0000173187,314,2026-01-04 07:00:00,0.1512,225.21,2.98,0.919,actual,meter_gateway
R0000173188,314,2026-01-04 07:15:00,0.1599,237.65,2.78,0.961,actual,meter_gateway
R0000173189,314,2026-01-04 07:30:00,0.1331,460.0,2.33,1.0,actual,meter_gateway
R0000173190,314,2026-01-04 07:45:00,0.1617,231.8,3.2,0.894,actual,meter_gateway
R0000173191,314,2026-01-04 08:00:00,0.1549,230.54,2.9,0.936,actual,meter_gateway
R0000173192,314,2026-01-04 08:15:00,0.1775,231.77,2.97,0.948,actual,meter_gateway
R0000173193,314,2026-01-04 08:30:00,0.1698,232.99,3.23,0.913,actual,meter_gateway
R0000173194,314,2026-01-04 08:45:00,0.1488,231.0,2.85,0.949,actual,meter_gateway
R0000173195,314,2026-01-04 09:00:00,0.1524,234.28,2.95,0.886,actual,meter_gateway
R0000173196,314,2026-01-04 09:15:00,0.1495,226.96,2.68,0.954,actual,meter_gateway
R0000173197,314,2026-01-04 09:30:00,0.1631,226.76,3.07,0.923,actual,meter_gateway
R0000173198,314,2026-01-04 09:45:00,0.1223,230.58,2.2,0.956,actual,meter_gateway
R0000173199,314,2026-01-04 10:00:00,0.1563,221.88,2.77,0.977,actual,meter_gateway
R0000173200,314,2026-01-04 10:15:00,0.1679,231.25,3.23,0.909,actual,meter_gateway
R0000173201,314,2026-01-04 10:30:00,0.1274,222.78,2.26,0.979,estimated,legacy_import
R0000173202,314,2026-01-04 10:45:00,0.134,234.64,2.43,0.973,actual,meter_gateway
R0000173203,314,2026-01-04 11:00:00,0.1614,226.46,3.06,0.917,actual,meter_gateway
R0000173204,314,2026-01-04 11:15:00,0.1384,233.61,2.37,0.93,actual,meter_gateway
R0000173205,314,2026-01-04 11:30:00,0.1458,226.57,2.76,0.912,actual,meter_gateway
R0000173206,314,2026-01-04 12:00:00,0.1689,230.31,3.15,0.95,actual,meter_gateway
R0000173207,314,2026-01-04 12:15:00,0.152,231.08,2.97,0.954,estimated,legacy_import
R0000173208,314,2026-01-04 12:30:00,0.1665,229.78,3.38,0.914,actual,meter_gateway
R0000173209,314,2026-01-04 12:45:00,0.1606,233.43,2.76,0.922,actual,meter_gateway
R0000173210,314,2026-01-04 13:00:00,0.1293,227.67,2.47,0.923,actual,meter_gateway
R0000173211,314,2026-01-04 13:15:00,0.1326,227.93,2.48,0.931,actual,meter_gateway
R0000173212,314,2026-01-04 13:30:00,0.1589,231.54,3.05,0.96,actual,meter_gateway
R0000173213,314,2026-01-04 13:45:00,0.1632,231.62,3.16,0.941,actual,meter_gateway
R0000173214,314,2026-01-04 14:00:00,0.1504,229.13,2.85,0.989,actual,meter_gateway
R0000173215,314,2026-01-04 14:15:00,0.1672,226.93,2.91,0.93,actual,meter_gateway
R0000173216,314,2026-01-04 14:30:00,0.1569,227.5,2.93,0.95,actual,meter_gateway
R0000173217,314,2026-01-04 14:45:00,0.1468,235.75,2.5,0.95,actual,meter_gateway
R0000173218,314,2026-01-04 15:00:00,0.1588,229.34,3.2,0.922,actual,meter_gateway
R0000173219,314,2026-01-04 15:15:00,0.1702,230.59,3.08,0.944,estimated,legacy_import
R0000173220,314,2026-01-04 15:30:00,0.1617,230.93,2.73,0.969,actual,meter_gateway
R0000173221,314,2026-01-04 15:45:00,0.1562,225.1,2.68,0.969,actual,meter_gateway
R0000173222,314,2026-01-04 16:00:00,0.1528,232.24,2.62,0.966,actual,meter_gateway
R0000173223,314,2026-01-04 16:15:00,0.1486,228.32,2.87,0.926,actual,meter_gateway
R0000173224,314,2026-01-04 16:30:00,0.1726,222.06,3.26,0.981,actual,meter_gateway
R0000173225,314,2026-01-04 16:45:00,0.1728,226.4,3.09,0.975,actual,meter_gateway
R0000173226,314,2026-01-04 17:00:00,0.1572,227.27,2.79,0.956,actual,meter_gateway
R0000173227,314,2026-01-04 17:15:00,0.1453,229.26,2.63,0.959,actual,meter_gateway
R0000173228,314,2026-01-04 17:30:00,0.1413,233.16,2.57,0.934,actual,meter_gateway
R0000173229,314,2026-01-04 17:45:00,0.1571,230.17,3.01,0.978,actual,meter_gateway
R0000173230,314,2026-01-04 18:00:00,0.151,224.17,3.11,0.945,actual,meter_gateway
R0000173231,314,2026-01-04 18:15:00,0.144,228.28,2.52,0.954,actual,meter_gateway
R0000173232,314,2026-01-04 18:30:00,0.1482,235.96,2.51,0.948,actual,meter_gateway
R0000173233,314,2026-01-04 18:45:00,0.1493,232.62,2.65,0.934,actual,meter_gateway
R0000173234,314,2026-01-04 19:00:00,0.1681,232.98,3.03,0.958,actual,meter_gateway
R0000173235,314,2026-01-04 19:15:00,0.1367,230.2,2.42,0.935,actual,meter_gateway
R0000173236,314,2026-01-04 19:30:00,0.1479,233.68,2.39,0.992,estimated,legacy_import
R0000173237,314,2026-01-04 19:45:00,0.17,231.84,3.39,0.911,actual,meter_gateway
R0000173238,314,2026-01-04 20:00:00,0.1215,228.49,1.78,0.977,actual,meter_gateway
R0000173239,314,2026-01-04 20:15:00,0.1721,226.64,3.23,0.91,actual,meter_gateway
R0000173240,314,2026-01-04 20:30:00,0.1361,222.92,2.8,0.923,actual,meter_gateway
R0000173241,314,2026-01-04 20:45:00,0.1833,228.22,3.72,0.919,actual,meter_gateway
R0000173242,314,2026-01-04 21:00:00,0.143,235.57,2.51,0.972,actual,meter_gateway
R0000173243,314,2026-01-04 21:15:00,0.146,236.71,2.43,0.933,actual,meter_gateway
R0000173244,314,2026-01-04 21:30:00,0.1495,233.09,2.83,0.937,actual,meter_gateway
R0000173245,314,2026-01-04 21:45:00,0.1575,228.83,3.02,0.931,actual,meter_gateway
R0000173246,314,2026-01-04 22:00:00,0.156,228.55,3.2,0.884,actual,meter_gateway
R0000173247,314,2026-01-04 22:15:00,0.1577,227.54,2.7,0.957,actual,meter_gateway
R0000173248,314,2026-01-04 22:30:00,0.172,225.31,3.21,0.901,actual,meter_gateway
R0000173249,314,2026-01-04 22:45:00,0.1577,228.4,2.6,0.981,actual,meter_gateway
R0000173250,314,2026-01-04 23:00:00,0.1666,230.89,3.58,0.844,actual,meter_gateway
R0000173251,314,2026-01-04 23:15:00,0.1586,230.96,2.99,0.932,actual,meter_gateway
R0000173252,314,2026-01-04 23:30:00,0.1457,232.53,2.61,0.943,actual,meter_gateway
R0000173253,314,2026-01-04 23:45:00,0.1667,234.34,3.08,0.893,actual,meter_gateway
R0000173254,315,2026-01-04 00:00:00,0.297,224.17,6.18,0.94,actual,meter_gateway
R0000173255,315,2026-01-04 00:15:00,0.3221,227.49,6.07,0.933,actual,meter_gateway
R0000173256,315,2026-01-04 00:30:00,0.2743,228.17,5.62,0.909,actual,meter_gateway
R0000173257,315,2026-01-04 00:45:00,0.2996,230.1,5.45,0.936,actual,meter_gateway
R0000173258,315,2026-01-04 01:00:00,0.3025,226.87,5.57,0.97,estimated,legacy_import
R0000173259,315,2026-01-04 01:15:00,0.2859,229.61,5.18,0.911,actual,meter_gateway
R0000173260,315,2026-01-04 01:30:00,0.3015,227.0,5.44,0.962,actual,meter_gateway
R0000173261,315,2026-01-04 01:45:00,0.2821,232.49,5.24,0.966,actual,meter_gateway
R0000173262,315,2026-01-04 02:00:00,0.3181,229.56,5.86,0.928,actual,meter_gateway
R0000173263,315,2026-01-04 02:15:00,0.2916,226.68,5.37,0.94,actual,meter_gateway
R0000173264,315,2026-01-04 02:30:00,0.2858,234.23,4.66,0.985,actual,meter_gateway
R0000173265,315,2026-01-04 02:45:00,0.3444,229.05,6.14,0.932,actual,meter_gateway
R0000173266,315,2026-01-04 03:00:00,0.2991,225.89,5.4,0.953,estimated,legacy_import
R0000173267,315,2026-01-04 03:15:00,0.3145,227.71,6.0,0.889,actual,meter_gateway
R0000173268,315,2026-01-04 03:30:00,0.2892,232.85,5.67,0.893,actual,meter_gateway
R0000173269,315,2026-01-04 03:45:00,0.3008,226.56,5.98,0.933,actual,meter_gateway
R0000173270,315,2026-01-04 04:00:00,0.3037,232.1,5.62,0.909,actual,meter_gateway
R0000173271,315,2026-01-04 04:15:00,0.2884,232.65,4.67,0.991,actual,meter_gateway
R0000173272,315,2026-01-04 04:30:00,0.3176,229.86,5.92,0.928,actual,meter_gateway
R0000173273,315,2026-01-04 04:45:00,0.3071,228.96,5.89,0.928,actual,meter_gateway
R0000173274,315,2026-01-04 05:00:00,0.2801,238.03,5.01,0.929,estimated,legacy_import
R0000173275,315,2026-01-04 05:15:00,0.2798,228.06,5.44,0.972,estimated,legacy_import
R0000173276,315,2026-01-04 05:30:00,0.3057,229.99,5.91,0.97,actual,meter_gateway
R0000173277,315,2026-01-04 05:45:00,0.3097,229.33,6.22,0.933,estimated,legacy_import
R0000173278,315,2026-01-04 06:00:00,0.2632,228.83,4.66,0.898,actual,meter_gateway
R0000173279,315,2026-01-04 06:15:00,0.3305,232.22,6.69,0.919,actual,meter_gateway
R0000173280,315,2026-01-04 06:30:00,0.294,232.95,4.86,0.976,actual,meter_gateway
R0000173281,315,2026-01-04 06:45:00,0.2332,229.3,4.37,0.954,actual,meter_gateway
R0000173282,315,2026-01-04 07:00:00,0.3473,236.44,6.6,0.919,actual,meter_gateway
R0000173283,315,2026-01-04 07:15:00,0.3241,228.42,5.84,0.938,actual,meter_gateway
R0000173284,315,2026-01-04 07:30:00,0.2986,229.87,5.39,0.961,estimated,legacy_import
R0000173285,315,2026-01-04 07:45:00,0.3142,232.04,5.87,0.93,actual,meter_gateway
R0000173286,315,2026-01-04 08:00:00,0.3125,226.54,5.55,0.948,actual,meter_gateway
R0000173287,315,2026-01-04 08:15:00,0.2745,224.94,5.02,0.95,actual,meter_gateway
R0000173288,315,2026-01-04 08:30:00,0.3218,227.08,5.77,0.93,actual,meter_gateway
R0000173289,315,2026-01-04 08:45:00,0.3121,234.11,5.67,0.942,estimated,legacy_import
R0000173290,315,2026-01-04 09:00:00,0.3124,229.92,5.34,0.951,actual,meter_gateway
R0000173291,315,2026-01-04 09:15:00,0.2642,228.69,5.1,0.966,actual,meter_gateway
R0000173292,315,2026-01-04 09:30:00,0.2693,230.01,5.1,0.916,actual,meter_gateway
R0000173293,315,2026-01-04 09:45:00,0.2684,228.79,5.65,0.906,actual,meter_gateway
R0000173294,315,2026-01-04 10:00:00,0.3035,230.89,6.08,0.908,actual,meter_gateway
R0000173295,315,2026-01-04 10:15:00,0.3257,233.74,6.03,0.944,actual,meter_gateway
R0000173296,315,2026-01-04 10:30:00,0.3068,218.71,5.47,0.918,actual,meter_gateway
R0000173297,315,2026-01-04 10:45:00,0.2562,226.15,4.98,0.86,actual,meter_gateway
R0000173298,315,2026-01-04 11:00:00,0.3204,229.27,5.71,0.968,actual,meter_gateway
R0000173299,315,2026-01-04 11:15:00,0.3081,230.24,5.68,0.926,estimated,legacy_import
R0000173300,315,2026-01-04 11:30:00,0.3246,233.53,5.89,0.958,actual,meter_gateway
R0000173301,315,2026-01-04 11:45:00,0.3017,232.95,5.81,0.916,actual,meter_gateway
R0000173302,315,2026-01-04 12:00:00,0.3147,228.31,6.66,0.918,actual,meter_gateway
R0000173303,315,2026-01-04 12:15:00,0.3107,229.95,5.44,0.92,actual,meter_gateway
R0000173304,315,2026-01-04 12:30:00,0.3135,227.53,5.65,0.93,estimated,legacy_import
R0000173305,315,2026-01-04 12:45:00,0.3082,228.65,5.8,0.963,actual,meter_gateway
R0000173306,315,2026-01-04 13:00:00,0.2991,225.76,5.47,0.951,estimated,legacy_import
R0000173307,315,2026-01-04 13:15:00,0.2962,228.38,4.85,1.0,actual,meter_gateway
R0000173308,315,2026-01-04 13:30:00,0.3146,228.22,5.75,0.955,actual,meter_gateway
R0000173309,315,2026-01-04 13:45:00,0.3057,230.02,5.51,0.945,actual,meter_gateway
R0000173310,315,2026-01-04 14:00:00,0.3103,228.84,5.97,0.909,actual,meter_gateway
R0000173311,315,2026-01-04 14:15:00,0.3078,231.0,5.64,0.977,actual,meter_gateway
R0000173312,315,2026-01-04 14:30:00,0.28,233.1,4.58,0.991,actual,meter_gateway
R0000173313,315,2026-01-04 14:45:00,0.2968,229.86,5.41,0.963,actual,meter_gateway
R0000173314,315,2026-01-04 15:00:00,0.3394,228.69,7.09,0.907,estimated,legacy_import
R0000173315,315,2026-01-04 15:15:00,0.3351,231.1,6.35,0.946,actual,meter_gateway
R0000173316,315,2026-01-04 15:30:00,0.2937,224.91,5.29,0.97,actual,meter_gateway
R0000173317,315,2026-01-04 15:45:00,0.3032,234.52,5.42,0.917,actual,meter_gateway
R0000173318,315,2026-01-04 16:00:00,0.3004,221.26,5.64,0.939,actual,meter_gateway
R0000173319,315,2026-01-04 16:15:00,0.3179,233.43,5.86,0.928,actual,meter_gateway
R0000173320,315,2026-01-04 16:30:00,0.2972,227.76,5.61,0.93,actual,meter_gateway
R0000173321,315,2026-01-04 16:45:00,0.2651,228.07,4.56,0.962,estimated,legacy_import
R0000173322,315,2026-01-04 17:00:00,0.2519,231.34,4.77,0.929,estimated,legacy_import
R0000173323,315,2026-01-04 17:15:00,0.3101,230.31,6.08,0.931,actual,meter_gateway
R0000173324,315,2026-01-04 17:30:00,0.318,228.54,6.18,0.936,actual,meter_gateway
R0000173325,315,2026-01-04 17:45:00,0.3207,231.49,5.69,0.92,estimated,legacy_import
R0000173326,315,2026-01-04 18:00:00,0.3,225.72,5.35,0.968,actual,meter_gateway
R0000173327,315,2026-01-04 18:15:00,0.3022,232.54,5.3,0.943,actual,meter_gateway
R0000173328,315,2026-01-04 18:30:00,0.3337,229.17,5.84,0.934,actual,meter_gateway
R0000173329,315,2026-01-04 18:45:00,0.3232,232.7,5.67,0.939,actual,meter_gateway
R0000173330,315,2026-01-04 19:00:00,0.294,225.64,5.9,0.949,actual,meter_gateway
R0000173331,315,2026-01-04 19:15:00,0.2751,228.2,5.11,0.955,actual,meter_gateway
R0000173332,315,2026-01-04 19:30:00,0.3044,233.19,5.72,0.952,actual,meter_gateway
R0000173333,315,2026-01-04 19:45:00,0.2809,227.08,5.06,0.94,actual,meter_gateway
R0000173334,315,2026-01-04 20:00:00,0.2887,231.29,5.16,0.949,actual,meter_gateway
R0000173335,315,2026-01-04 20:15:00,0.3219,227.99,6.0,0.925,actual,meter_gateway
R0000173336,315,2026-01-04 20:30:00,0.3195,224.73,5.6,0.931,actual,meter_gateway
R0000173337,315,2026-01-04 20:45:00,0.302,228.62,5.22,0.965,actual,meter_gateway
R0000173338,315,2026-01-04 21:00:00,0.2842,232.41,5.17,0.965,actual,meter_gateway
R0000173339,315,2026-01-04 21:15:00,0.3009,224.8,5.86,0.94,estimated,legacy_import
R0000173340,315,2026-01-04 21:30:00,0.2784,229.43,5.34,0.924,actual,meter_gateway
R0000173341,315,2026-01-04 21:45:00,0.3325,229.56,6.21,0.965,actual,meter_gateway
R0000173342,315,2026-01-04 22:00:00,0.2862,235.3,5.24,0.967,actual,meter_gateway
R0000173343,315,2026-01-04 22:15:00,0.2827,230.91,5.04,0.961,actual,meter_gateway
R0000173344,315,2026-01-04 22:30:00,0.3322,224.23,5.94,0.988,estimated,legacy_import
R0000173345,315,2026-01-04 22:45:00,0.3142,225.62,5.89,0.916,actual,meter_gateway
R0000173346,315,2026-01-04 23:00:00,0.2902,236.4,5.8,0.871,actual,meter_gateway
R0000173347,315,2026-01-04 23:15:00,0.3089,228.92,5.84,0.963,actual,meter_gateway
R0000173348,315,2026-01-04 23:30:00,0.3001,227.59,5.74,0.95,actual,meter_gateway
R0000173349,315,2026-01-04 23:45:00,0.2686,227.28,4.77,0.957,actual,meter_gateway
R0000173350,316,2026-01-04 00:00:00,0.1572,229.18,3.05,0.941,actual,meter_gateway
R0000173351,316,2026-01-04 00:15:00,0.1675,225.96,3.16,0.949,actual,meter_gateway
R0000173352,316,2026-01-04 00:30:00,0.1836,225.77,3.51,0.951,actual,meter_gateway
R0000173353,316,2026-01-04 00:45:00,0.1712,233.33,3.2,0.909,actual,meter_gateway
R0000173354,316,2026-01-04 01:00:00,0.2086,225.61,3.75,0.898,actual,meter_gateway
R0000173355,316,2026-01-04 01:15:00,0.2072,234.14,3.82,0.953,estimated,legacy_import
R0000173356,316,2026-01-04 01:30:00,0.1773,224.53,3.3,0.912,actual,meter_gateway
R0000173357,316,2026-01-04 01:45:00,0.1932,230.05,3.72,0.916,actual,meter_gateway
R0000173358,316,2026-01-04 02:00:00,0.1214,228.87,2.25,0.992,actual,meter_gateway
R0000173359,316,2026-01-04 02:15:00,0.1803,225.39,3.09,0.94,actual,meter_gateway
R0000173360,316,2026-01-04 02:30:00,0.1433,225.94,2.98,0.9,actual,meter_gateway
R0000173361,316,2026-01-04 02:45:00,0.1665,234.94,3.02,0.894,estimated,legacy_import
R0000173362,316,2026-01-04 03:00:00,0.1798,229.54,3.42,0.95,actual,meter_gateway
R0000173363,316,2026-01-04 03:15:00,0.1461,231.82,2.62,0.94,actual,meter_gateway
R0000173364,316,2026-01-04 03:30:00,0.2096,229.24,4.02,0.92,estimated,legacy_import
R0000173365,316,2026-01-04 03:45:00,0.1589,224.12,3.35,0.869,actual,meter_gateway
R0000173366,316,2026-01-04 04:00:00,0.1934,233.65,3.46,0.932,actual,meter_gateway
R0000173367,316,2026-01-04 04:15:00,0.1424,223.43,2.39,0.977,actual,meter_gateway
R0000173368,316,2026-01-04 04:30:00,0.157,233.8,2.88,0.932,actual,meter_gateway
R0000173369,316,2026-01-04 04:45:00,0.1877,230.48,3.29,0.961,actual,meter_gateway
R0000173370,316,2026-01-04 05:00:00,0.2207,230.51,4.23,0.917,actual,meter_gateway
R0000173371,316,2026-01-04 05:15:00,0.2273,232.88,3.95,1.0,actual,meter_gateway
R0000173372,316,2026-01-04 05:30:00,0.2171,236.45,3.82,0.938,actual,meter_gateway
R0000173373,316,2026-01-04 05:45:00,0.2091,231.46,4.05,0.901,estimated,legacy_import
R0000173374,316,2026-01-04 06:00:00,0.2404,232.05,4.37,0.958,actual,meter_gateway
R0000173375,316,2026-01-04 06:15:00,0.2761,225.95,5.43,0.926,actual,meter_gateway
R0000173376,316,2026-01-04 06:30:00,0.2635,233.91,5.06,0.944,actual,meter_gateway
R0000173377,316,2026-01-04 06:45:00,0.2736,234.99,4.67,0.949,actual,meter_gateway
R0000173378,316,2026-01-04 07:00:00,0.2385,233.43,4.47,0.912,actual,meter_gateway
R0000173379,316,2026-01-04 07:15:00,0.2762,224.3,4.74,0.96,actual,meter_gateway
