meter_id,reading_date,meter_status,readings_expected,readings_received,completeness_pct,status
440,2026-01-03,active,96,96,100.0,complete
441,2026-01-03,active,96,94,97.9,complete
442,2026-01-03,active,96,92,95.8,complete
443,2026-01-03,active,96,95,99.0,complete
444,2026-01-03,active,96,93,96.9,complete
446,2026-01-03,maintenance,96,93,96.9,complete
447,2026-01-03,active,96,95,99.0,complete
448,2026-01-03,active,96,94,97.9,complete
449,2026-01-03,active,96,96,100.0,complete
45,2026-01-03,active,48,94,100.0,complete
450,2026-01-03,active,96,93,96.9,complete
451,2026-01-03,maintenance,96,93,96.9,complete
452,2026-01-03,active,96,95,99.0,complete
453,2026-01-03,active,96,93,96.9,complete
454,2026-01-03,active,96,95,99.0,complete
455,2026-01-03,active,96,96,100.0,complete
456,2026-01-03,active,96,94,97.9,complete
457,2026-01-03,active,96,94,97.9,complete
458,2026-01-03,active,96,96,100.0,complete
459,2026-01-03,active,96,95,99.0,complete
46,2026-01-03,active,96,95,99.0,complete
460,2026-01-03,active,96,95,99.0,complete
461,2026-01-03,active,96,96,100.0,complete
462,2026-01-03,active,96,92,95.8,complete
463,2026-01-03,maintenance,96,92,95.8,complete
464,2026-01-03,active,96,95,99.0,complete
465,2026-01-03,active,96,94,97.9,complete
466,2026-01-03,active,96,94,97.9,complete
467,2026-01-03,active,96,94,97.9,complete
468,2026-01-03,active,96,93,96.9,complete
469,2026-01-03,active,96,95,99.0,complete
470,2026-01-03,maintenance,96,93,96.9,complete
471,2026-01-03,active,96,95,99.0,complete
472,2026-01-03,active,24,95,100.0,complete
473,2026-01-03,active,96,96,100.0,complete
474,2026-01-03,active,96,92,95.8,complete
475,2026-01-03,active,96,93,96.9,complete
476,2026-01-03,active,48,95,100.0,complete
477,2026-01-03,active,96,94,97.9,complete
478,2026-01-03,active,48,94,100.0,complete
479,2026-01-03,active,96,96,100.0,complete
48,2026-01-03,active,96,95,99.0,complete
480,2026-01-03,active,96,95,99.0,complete
481,2026-01-03,active,96,94,97.9,complete
482,2026-01-03,active,48,96,100.0,complete
483,2026-01-03,active,96,96,100.0,complete
484,2026-01-03,active,96,96,100.0,complete
485,2026-01-03,active,96,94,97.9,complete
486,2026-01-03,active,96,93,96.9,complete
487,2026-01-03,active,96,95,99.0,complete
488,2026-01-03,active,96,95,99.0,complete
489,2026-01-03,active,96,92,95.8,complete
49,2026-01-03,active,96,93,96.9,complete
490,2026-01-03,active,96,94,97.9,complete
491,2026-01-03,active,96,96,100.0,complete
492,2026-01-03,active,96,95,99.0,complete
493,2026-01-03,active,48,96,100.0,complete
494,2026-01-03,active,96,93,96.9,complete
495,2026-01-03,active,96,96,100.0,complete
498,2026-01-03,active,96,95,99.0,complete
50,2026-01-03,active,96,96,100.0,complete
51,2026-01-03,maintenance,96,94,97.9,complete
52,2026-01-03,active,96,95,99.0,complete
53,2026-01-03,active,48,93,100.0,complete
54,2026-01-03,active,48,95,100.0,complete
55,2026-01-03,active,96,96,100.0,complete
56,2026-01-03,active,96,93,96.9,complete
57,2026-01-03,active,96,96,100.0,complete
58,2026-01-03,active,96,96,100.0,complete
59,2026-01-03,active,96,94,97.9,complete
6,2026-01-03,active,96,95,99.0,complete
60,2026-01-03,active,96,92,95.8,complete
61,2026-01-03,active,96,94,97.9,complete
62,2026-01-03,active,96,96,100.0,complete
63,2026-01-03,active,96,95,99.0,complete
64,2026-01-03,active,96,95,99.0,complete
65,2026-01-03,active,96,95,99.0,complete
66,2026-01-03,active,96,96,100.0,complete
67,2026-01-03,active,96,95,99.0,complete
68,2026-01-03,active,96,94,97.9,complete
69,2026-01-03,active,96,96,100.0,complete
7,2026-01-03,active,96,94,97.9,complete
70,2026-01-03,active,96,95,99.0,complete
71,2026-01-03,active,96,96,100.0,complete
72,2026-01-03,active,96,94,97.9,complete
73,2026-01-03,active,96,95,99.0,complete
75,2026-01-03,active,96,96,100.0,complete
76,2026-01-03,active,96,94,97.9,complete
77,2026-01-03,active,96,95,99.0,complete
78,2026-01-03,active,96,94,97.9,complete
79,2026-01-03,active,96,94,97.9,complete
8,2026-01-03,active,96,96,100.0,complete
80,2026-01-03,active,96,96,100.0,complete
81,2026-01-03,active,96,95,99.0,complete
82,2026-01-03,active,96,94,97.9,complete
83,2026-01-03,active,96,95,99.0,complete
84,2026-01-03,active,96,91,94.8,complete
85,2026-01-03,active,96,91,94.8,complete
86,2026-01-03,active,96,95,99.0,complete
87,2026-01-03,active,96,94,97.9,complete
88,2026-01-03,active,96,95,99.0,complete
89,2026-01-03,active,96,95,99.0,complete
9,2026-01-03,active,24,93,100.0,complete
90,2026-01-03,active,96,95,99.0,complete
91,2026-01-03,active,96,94,97.9,complete
92,2026-01-03,active,96,95,99.0,complete
93,2026-01-03,active,96,94,97.9,complete
95,2026-01-03,active,96,95,99.0,complete
96,2026-01-03,active,48,94,100.0,complete
97,2026-01-03,active,96,96,100.0,complete
98,2026-01-03,active,96,95,99.0,complete
99,2026-01-03,active,96,95,99.0,complete
1,2026-01-04,active,96,92,95.8,complete
10,2026-01-04,active,96,95,99.0,complete
100,2026-01-04,active,96,96,100.0,complete
101,2026-01-04,active,96,95,99.0,complete
102,2026-01-04,maintenance,48,93,100.0,complete
103,2026-01-04,active,96,94,97.9,complete
104,2026-01-04,active,96,95,99.0,complete
105,2026-01-04,active,96,94,97.9,complete
106,2026-01-04,active,96,96,100.0,complete
107,2026-01-04,active,96,93,96.9,complete
109,2026-01-04,active,96,95,99.0,complete
11,2026-01-04,active,96,94,97.9,complete
110,2026-01-04,active,96,94,97.9,complete
111,2026-01-04,active,96,93,96.9,complete
113,2026-01-04,active,96,96,100.0,complete
114,2026-01-04,active,96,94,97.9,complete
116,2026-01-04,active,96,96,100.0,complete
117,2026-01-04,active,96,95,99.0,complete
118,2026-01-04,active,96,95,99.0,complete
119,2026-01-04,active,96,95,99.0,complete
12,2026-01-04,active,96,95,99.0,complete
120,2026-01-04,active,96,95,99.0,complete
121,2026-01-04,active,96,95,99.0,complete
123,2026-01-04,maintenance,96,94,97.9,complete
124,2026-01-04,active,96,96,100.0,complete
126,2026-01-04,active,96,94,97.9,complete
127,2026-01-04,active,96,95,99.0,complete
128,2026-01-04,active,96,93,96.9,complete
129,2026-01-04,maintenance,96,96,100.0,complete
13,2026-01-04,active,96,96,100.0,complete
131,2026-01-04,active,96,95,99.0,complete
132,2026-01-04,active,96,96,100.0,complete
133,2026-01-04,active,96,95,99.0,complete
134,2026-01-04,active,96,93,96.9,complete
135,2026-01-04,active,96,93,96.9,complete
136,2026-01-04,active,96,96,100.0,complete
137,2026-01-04,active,96,95,99.0,complete
138,2026-01-04,active,96,93,96.9,complete
139,2026-01-04,active,96,95,99.0,complete
14,2026-01-04,active,96,93,96.9,complete
140,2026-01-04,active,96,96,100.0,complete
141,2026-01-04,active,96,92,95.8,complete
142,2026-01-04,active,96,93,96.9,complete
143,2026-01-04,active,96,95,99.0,complete
145,2026-01-04,active,96,96,100.0,complete
146,2026-01-04,active,96,95,99.0,complete
147,2026-01-04,active,96,94,97.9,complete
148,2026-01-04,active,96,93,96.9,complete
149,2026-01-04,active,96,95,99.0,complete
15,2026-01-04,active,96,96,100.0,complete
150,2026-01-04,active,96,96,100.0,complete
151,2026-01-04,active,96,92,95.8,complete
152,2026-01-04,maintenance,96,93,96.9,complete
153,2026-01-04,active,96,95,99.0,complete
154,2026-01-04,active,96,95,99.0,complete
155,2026-01-04,active,96,95,99.0,complete
156,2026-01-04,maintenance,96,94,97.9,complete
157,2026-01-04,maintenance,96,96,100.0,complete
158,2026-01-04,active,96,96,100.0,complete
159,2026-01-04,active,96,95,99.0,complete
16,2026-01-04,active,96,95,99.0,complete
160,2026-01-04,active,96,95,99.0,complete
161,2026-01-04,active,96,95,99.0,complete
162,2026-01-04,active,96,95,99.0,complete
163,2026-01-04,active,96,94,97.9,complete
164,2026-01-04,active,96,94,97.9,complete
165,2026-01-04,active,96,96,100.0,complete
166,2026-01-04,active,96,95,99.0,complete
167,2026-01-04,active,96,92,95.8,complete
168,2026-01-04,active,96,95,99.0,complete
169,2026-01-04,active,96,94,97.9,complete
17,2026-01-04,active,96,95,99.0,complete
170,2026-01-04,active,24,95,100.0,complete
171,2026-01-04,active,96,92,95.8,complete
172,2026-01-04,active,96,96,100.0,complete
173,2026-01-04,active,96,95,99.0,complete
174,2026-01-04,active,96,96,100.0,complete
175,2026-01-04,active,96,95,99.0,complete
176,2026-01-04,active,96,95,99.0,complete
177,2026-01-04,active,96,95,99.0,complete
178,2026-01-04,active,96,94,97.9,complete
18,2026-01-04,active,96,94,97.9,complete
180,2026-01-04,active,96,96,100.0,complete
181,2026-01-04,active,96,96,100.0,complete
182,2026-01-04,active,96,94,97.9,complete
183,2026-01-04,active,96,94,97.9,complete
184,2026-01-04,active,96,91,94.8,complete
185,2026-01-04,active,96,95,99.0,complete
186,2026-01-04,active,96,95,99.0,complete
187,2026-01-04,active,96,96,100.0,complete
188,2026-01-04,active,24,95,100.0,complete
189,2026-01-04,active,48,95,100.0,complete
19,2026-01-04,active,96,95,99.0,complete
190,2026-01-04,active,48,95,100.0,complete
191,2026-01-04,maintenance,96,93,96.9,complete
192,2026-01-04,active,96,93,96.9,complete
193,2026-01-04,active,96,96,100.0,complete
194,2026-01-04,active,96,96,100.0,complete
195,2026-01-04,active,96,94,97.9,complete
196,2026-01-04,active,96,93,96.9,complete
197,2026-01-04,active,96,95,99.0,complete
198,2026-01-04,active,96,95,99.0,complete
199,2026-01-04,active,96,94,97.9,complete
2,2026-01-04,active,96,95,99.0,complete
20,2026-01-04,active,96,94,97.9,complete
200,2026-01-04,active,96,90,93.8,complete
201,2026-01-04,active,96,94,97.9,complete
202,2026-01-04,active,96,96,100.0,complete
203,2026-01-04,active,96,95,99.0,complete
204,2026-01-04,active,96,93,96.9,complete
205,2026-01-04,active,96,95,99.0,complete
206,2026-01-04,active,96,96,100.0,complete
207,2026-01-04,maintenance,96,95,99.0,complete
208,2026-01-04,active,96,91,94.8,complete
209,2026-01-04,active,96,95,99.0,complete
210,2026-01-04,active,96,94,97.9,complete
211,2026-01-04,active,96,94,97.9,complete
212,2026-01-04,active,96,94,97.9,complete
213,2026-01-04,active,96,95,99.0,complete
214,2026-01-04,active,96,94,97.9,complete
215,2026-01-04,active,96,92,95.8,complete
216,2026-01-04,active,48,96,100.0,complete
217,2026-01-04,maintenance,96,94,97.9,complete
218,2026-01-04,active,96,96,100.0,complete
219,2026-01-04,active,24,94,100.0,complete
22,2026-01-04,active,96,95,99.0,complete
220,2026-01-04,active,96,96,100.0,complete
222,2026-01-04,active,96,96,100.0,complete
223,2026-01-04,active,96,95,99.0,complete
224,2026-01-04,maintenance,96,93,96.9,complete
225,2026-01-04,maintenance,96,95,99.0,complete
226,2026-01-04,active,48,96,100.0,complete
227,2026-01-04,active,96,94,97.9,complete
229,2026-01-04,active,96,95,99.0,complete
23,2026-01-04,maintenance,96,92,95.8,complete
230,2026-01-04,active,96,94,97.9,complete
232,2026-01-04,active,48,91,100.0,complete
234,2026-01-04,active,96,91,94.8,complete
236,2026-01-04,active,96,94,97.9,complete
237,2026-01-04,active,96,96,100.0,complete
239,2026-01-04,active,96,95,99.0,complete
240,2026-01-04,active,96,94,97.9,complete
242,2026-01-04,active,96,93,96.9,complete
243,2026-01-04,active,96,96,100.0,complete
244,2026-01-04,active,96,91,94.8,complete
245,2026-01-04,maintenance,96,94,97.9,complete
246,2026-01-04,active,96,94,97.9,complete
247,2026-01-04,active,96,94,97.9,complete
248,2026-01-04,active,96,95,99.0,complete
249,2026-01-04,active,96,95,99.0,complete
25,2026-01-04,active,96,94,97.9,complete
250,2026-01-04,active,96,95,99.0,complete
251,2026-01-04,active,96,93,96.9,complete
253,2026-01-04,active,96,96,100.0,complete
255,2026-01-04,active,96,96,100.0,complete
256,2026-01-04,active,96,93,96.9,complete
257,2026-01-04,active,96,94,97.9,complete
258,2026-01-04,active,96,94,97.9,complete
259,2026-01-04,active,96,96,100.0,complete
26,2026-01-04,active,96,96,100.0,complete
260,2026-01-04,active,96,94,97.9,complete
261,2026-01-04,active,96,95,99.0,complete
262,2026-01-04,active,96,95,99.0,complete
263,2026-01-04,active,96,95,99.0,complete
265,2026-01-04,active,96,96,100.0,complete
266,2026-01-04,active,96,94,97.9,complete
267,2026-01-04,active,96,96,100.0,complete
268,2026-01-04,maintenance,96,92,95.8,complete
269,2026-01-04,active,96,95,99.0,complete
27,2026-01-04,active,96,93,96.9,complete
270,2026-01-04,active,96,93,96.9,complete
271,2026-01-04,active,96,96,100.0,complete
272,2026-01-04,active,96,95,99.0,complete
273,2026-01-04,active,96,95,99.0,complete
274,2026-01-04,active,96,93,96.9,complete
275,2026-01-04,maintenance,96,96,100.0,complete
276,2026-01-04,active,96,95,99.0,complete
277,2026-01-04,active,96,94,97.9,complete
278,2026-01-04,maintenance,96,95,99.0,complete
279,2026-01-04,active,96,94,97.9,complete
28,2026-01-04,active,96,94,97.9,complete
280,2026-01-04,active,96,95,99.0,complete
281,2026-01-04,active,96,94,97.9,complete
282,2026-01-04,maintenance,96,93,96.9,complete
283,2026-01-04,active,96,93,96.9,complete
284,2026-01-04,active,96,95,99.0,complete
285,2026-01-04,active,96,95,99.0,complete
286,2026-01-04,active,96,93,96.9,complete
288,2026-01-04,active,96,92,95.8,complete
289,2026-01-04,active,96,96,100.0,complete
29,2026-01-04,maintenance,96,94,97.9,complete
290,2026-01-04,active,96,95,99.0,complete
291,2026-01-04,active,96,95,99.0,complete
292,2026-01-04,active,48,93,100.0,complete
293,2026-01-04,active,96,95,99.0,complete
294,2026-01-04,active,96,95,99.0,complete
295,2026-01-04,active,96,96,100.0,complete
296,2026-01-04,active,96,96,100.0,complete
297,2026-01-04,active,96,95,99.0,complete
298,2026-01-04,maintenance,96,95,99.0,complete
299,2026-01-04,active,96,94,97.9,complete
3,2026-01-04,active,96,95,99.0,complete
30,2026-01-04,active,96,93,96.9,complete
300,2026-01-04,active,96,96,100.0,complete
301,2026-01-04,active,96,96,100.0,complete
302,2026-01-04,active,96,94,97.9,complete
303,2026-01-04,active,96,95,99.0,complete
304,2026-01-04,active,96,96,100.0,complete
305,2026-01-04,active,96,91,94.8,complete
307,2026-01-04,active,96,92,95.8,complete
308,2026-01-04,active,96,95,99.0,complete
309,2026-01-04,active,48,96,100.0,complete
310,2026-01-04,active,96,95,99.0,complete
311,2026-01-04,active,96,96,100.0,complete
312,2026-01-04,active,96,95,99.0,complete
314,2026-01-04,active,96,95,99.0,complete
315,2026-01-04,maintenance,96,96,100.0,complete
316,2026-01-04,active,96,95,99.0,complete
317,2026-01-04,active,96,95,99.0,complete
318,2026-01-04,active,96,96,100.0,complete
319,2026-01-04,active,96,95,99.0,complete
32,2026-01-04,active,96,94,97.9,complete
320,2026-01-04,active,96,96,100.0,complete
321,2026-01-04,active,96,93,96.9,complete
323,2026-01-04,active,96,94,97.9,complete
324,2026-01-04,active,96,94,97.9,complete
325,2026-01-04,active,96,95,99.0,complete
326,2026-01-04,active,96,96,100.0,complete
327,2026-01-04,active,96,93,96.9,complete
328,2026-01-04,active,96,95,99.0,complete
329,2026-01-04,active,96,94,97.9,complete
33,2026-01-04,active,96,96,100.0,complete
330,2026-01-04,active,96,95,99.0,complete
331,2026-01-04,active,48,93,100.0,complete
332,2026-01-04,active,96,93,96.9,complete
333,2026-01-04,active,96,94,97.9,complete
334,2026-01-04,active,48,94,100.0,complete
335,2026-01-04,active,96,91,94.8,complete
336,2026-01-04,active,96,95,99.0,complete
337,2026-01-04,active,24,94,100.0,complete
338,2026-01-04,active,96,94,97.9,complete
339,2026-01-04,maintenance,96,95,99.0,complete
34,2026-01-04,active,96,92,95.8,complete
341,2026-01-04,active,96,94,97.9,complete
343,2026-01-04,active,96,93,96.9,complete
344,2026-01-04,active,96,95,99.0,complete
345,2026-01-04,active,96,94,97.9,complete
346,2026-01-04,active,96,95,99.0,complete
347,2026-01-04,active,96,95,99.0,complete
348,2026-01-04,active,96,95,99.0,complete
349,2026-01-04,active,96,93,96.9,complete
35,2026-01-04,active,96,92,95.8,complete
350,2026-01-04,active,96,93,96.9,complete
351,2026-01-04,active,96,95,99.0,complete
352,2026-01-04,active,96,95,99.0,complete
353,2026-01-04,active,48,94,100.0,complete
354,2026-01-04,active,96,94,97.9,complete
355,2026-01-04,active,96,94,97.9,complete
356,2026-01-04,active,96,93,96.9,complete
357,2026-01-04,active,96,96,100.0,complete
358,2026-01-04,active,96,95,99.0,complete
359,2026-01-04,active,96,92,95.8,complete
36,2026-01-04,active,96,94,97.9,complete
360,2026-01-04,active,96,95,99.0,complete
363,2026-01-04,active,96,93,96.9,complete
364,2026-01-04,active,96,96,100.0,complete
365,2026-01-04,active,96,96,100.0,complete
366,2026-01-04,active,48,95,100.0,complete
367,2026-01-04,active,96,95,99.0,complete
368,2026-01-04,active,96,94,97.9,complete
369,2026-01-04,active,96,93,96.9,complete
37,2026-01-04,active,96,95,99.0,complete
370,2026-01-04,active,96,95,99.0,complete
371,2026-01-04,active,96,95,99.0,complete
372,2026-01-04,active,96,94,97.9,complete
373,2026-01-04,active,96,94,97.9,complete
375,2026-01-04,active,96,95,99.0,complete
376,2026-01-04,active,96,95,99.0,complete
377,2026-01-04,active,96,94,97.9,complete
378,2026-01-04,active,96,93,96.9,complete
379,2026-01-04,active,96,95,99.0,complete
38,2026-01-04,active,96,94,97.9,complete
380,2026-01-04,active,96,93,96.9,complete
381,2026-01-04,active,96,95,99.0,complete
382,2026-01-04,active,96,95,99.0,complete
383,2026-01-04,active,96,95,99.0,complete
384,2026-01-04,active,96,96,100.0,complete
385,2026-01-04,active,96,95,99.0,complete
386,2026-01-04,maintenance,96,94,97.9,complete
387,2026-01-04,active,96,94,97.9,complete
388,2026-01-04,active,96,95,99.0,complete
389,2026-01-04,active,96,96,100.0,complete
39,2026-01-04,active,96,95,99.0,complete
390,2026-01-04,active,48,95,100.0,complete
391,2026-01-04,active,96,92,95.8,complete
392,2026-01-04,active,96,96,100.0,complete
393,2026-01-04,active,96,94,97.9,complete
394,2026-01-04,active,96,94,97.9,complete
395,2026-01-04,active,96,96,100.0,complete
396,2026-01-04,active,96,95,99.0,complete
398,2026-01-04,active,96,96,100.0,complete
399,2026-01-04,active,48,95,100.0,complete
4,2026-01-04,active,96,95,99.0,complete
40,2026-01-04,active,24,95,100.0,complete
400,2026-01-04,active,24,95,100.0,complete
401,2026-01-04,active,96,95,99.0,complete
402,2026-01-04,active,96,95,99.0,complete
403,2026-01-04,active,96,94,97.9,complete
404,2026-01-04,active,96,96,100.0,complete
405,2026-01-04,active,96,94,97.9,complete
406,2026-01-04,active,96,94,97.9,complete
407,2026-01-04,active,96,95,99.0,complete
408,2026-01-04,active,96,95,99.0,complete
409,2026-01-04,active,96,94,97.9,complete
41,2026-01-04,active,96,96,100.0,complete
410,2026-01-04,active,24,94,100.0,complete
411,2026-01-04,active,96,94,97.9,complete
412,2026-01-04,active,96,94,97.9,complete
413,2026-01-04,active,96,95,99.0,complete
414,2026-01-04,active,96,95,99.0,complete
416,2026-01-04,active,96,93,96.9,complete
417,2026-01-04,active,96,93,96.9,complete
418,2026-01-04,active,48,94,100.0,complete
419,2026-01-04,active,96,95,99.0,complete
42,2026-01-04,active,96,96,100.0,complete
420,2026-01-04,active,96,94,97.9,complete
421,2026-01-04,active,96,96,100.0,complete
422,2026-01-04,active,96,94,97.9,complete
423,2026-01-04,active,96,95,99.0,complete
425,2026-01-04,active,96,94,97.9,complete
426,2026-01-04,maintenance,96,96,100.0,complete
429,2026-01-04,active,96,95,99.0,complete
43,2026-01-04,active,96,96,100.0,complete
430,2026-01-04,active,96,95,99.0,complete
431,2026-01-04,active,96,96,100.0,complete
432,2026-01-04,active,96,93,96.9,complete
433,2026-01-04,active,96,96,100.0,complete
434,2026-01-04,active,96,95,99.0,complete
435,2026-01-04,active,96,94,97.9,complete
436,2026-01-04,active,96,95,99.0,complete
437,2026-01-04,maintenance,96,95,99.0,complete
438,2026-01-04,active,96,94,97.9,complete
439,2026-01-04,active,96,94,97.9,complete
44,2026-01-04,active,96,95,99.0,complete
440,2026-01-04,active,96,94,97.9,complete
441,2026-01-04,active,96,96,100.0,complete
442,2026-01-04,active,96,95,99.0,complete
443,2026-01-04,active,96,95,99.0,complete
444,2026-01-04,active,96,96,100.0,complete
446,2026-01-04,maintenance,96,94,97.9,complete
447,2026-01-04,active,96,96,100.0,complete
448,2026-01-04,active,96,94,97.9,complete
449,2026-01-04,active,96,95,99.0,complete
45,2026-01-04,active,48,96,100.0,complete
450,2026-01-04,active,96,95,99.0,complete
451,2026-01-04,maintenance,96,90,93.8,complete
452,2026-01-04,active,96,94,97.9,complete
453,2026-01-04,active,96,94,97.9,complete
454,2026-01-04,active,96,93,96.9,complete
455,2026-01-04,active,96,94,97.9,complete
456,2026-01-04,active,96,95,99.0,complete
457,2026-01-04,active,96,95,99.0,complete
458,2026-01-04,active,96,92,95.8,complete
459,2026-01-04,active,96,96,100.0,complete
46,2026-01-04,active,96,94,97.9,complete
460,2026-01-04,active,96,94,97.9,complete
461,2026-01-04,active,96,95,99.0,complete
462,2026-01-04,active,96,95,99.0,complete
463,2026-01-04,maintenance,96,94,97.9,complete
464,2026-01-04,active,96,95,99.0,complete
465,2026-01-04,active,96,96,100.0,complete
466,2026-01-04,active,96,95,99.0,complete
467,2026-01-04,active,96,94,97.9,complete
468,2026-01-04,active,96,96,100.0,complete
469,2026-01-04,active,96,96,100.0,complete
470,2026-01-04,maintenance,96,94,97.9,complete
471,2026-01-04,active,96,94,97.9,complete
472,2026-01-04,active,24,93,100.0,complete
473,2026-01-04,active,96,95,99.0,complete
474,2026-01-04,active,96,95,99.0,complete
475,2026-01-04,active,96,94,97.9,complete
476,2026-01-04,active,48,95,100.0,complete
477,2026-01-04,active,96,93,96.9,complete
478,2026-01-04,active,48,92,100.0,complete
479,2026-01-04,active,96,94,97.9,complete
48,2026-01-04,active,96,94,97.9,complete
480,2026-01-04,active,96,92,95.8,complete
481,2026-01-04,active,96,96,100.0,complete
482,2026-01-04,active,48,95,100.0,complete
483,2026-01-04,active,96,95,99.0,complete
484,2026-01-04,active,96,95,99.0,complete
485,2026-01-04,active,96,93,96.9,complete
486,2026-01-04,active,96,95,99.0,complete
487,2026-01-04,active,96,95,99.0,complete
488,2026-01-04,active,96,95,99.0,complete
489,2026-01-04,active,96,95,99.0,complete
49,2026-01-04,active,96,94,97.9,complete
490,2026-01-04,active,96,96,100.0,complete
491,2026-01-04,active,96,93,96.9,complete
492,2026-01-04,active,96,94,97.9,complete
493,2026-01-04,active,48,96,100.0,complete
494,2026-01-04,active,96,96,100.0,complete
495,2026-01-04,active,96,95,99.0,complete
498,2026-01-04,active,96,94,97.9,complete
50,2026-01-04,active,96,95,99.0,complete
51,2026-01-04,maintenance,96,95,99.0,complete
52,2026-01-04,active,96,93,96.9,complete
53,2026-01-04,active,48,94,100.0,complete
54,2026-01-04,active,48,93,100.0,complete
55,2026-01-04,active,96,96,100.0,complete
56,2026-01-04,active,96,95,99.0,complete
57,2026-01-04,active,96,96,100.0,complete
58,2026-01-04,active,96,93,96.9,complete
59,2026-01-04,active,96,94,97.9,complete
6,2026-01-04,active,96,94,97.9,complete
60,2026-01-04,active,96,96,100.0,complete
61,2026-01-04,active,96,93,96.9,complete
62,2026-01-04,active,96,95,99.0,complete
63,2026-01-04,active,96,92,95.8,complete
64,2026-01-04,active,96,94,97.9,complete
65,2026-01-04,active,96,96,100.0,complete
66,2026-01-04,active,96,96,100.0,complete
67,2026-01-04,active,96,95,99.0,complete
68,2026-01-04,active,96,93,96.9,complete
69,2026-01-04,active,96,96,100.0,complete
7,2026-01-04,active,96,94,97.9,complete
70,2026-01-04,active,96,94,97.9,complete
71,2026-01-04,active,96,95,99.0,complete
72,2026-01-04,active,96,95,99.0,complete
73,2026-01-04,active,96,95,99.0,complete
75,2026-01-04,active,96,94,97.9,complete
76,2026-01-04,active,96,94,97.9,complete
77,2026-01-04,active,96,95,99.0,complete
78,2026-01-04,active,96,95,99.0,complete
79,2026-01-04,active,96,93,96.9,complete
8,2026-01-04,active,96,94,97.9,complete
80,2026-01-04,active,96,96,100.0,complete
81,2026-01-04,active,96,96,100.0,complete
82,2026-01-04,active,96,93,96.9,complete
83,2026-01-04,active,96,96,100.0,complete
84,2026-01-04,active,96,96,100.0,complete
85,2026-01-04,active,96,93,96.9,complete
86,2026-01-04,active,96,95,99.0,complete
87,2026-01-04,active,96,95,99.0,complete
88,2026-01-04,active,96,95,99.0,complete
89,2026-01-04,active,96,94,97.9,complete
9,2026-01-04,active,24,95,100.0,complete
90,2026-01-04,active,96,93,96.9,complete
91,2026-01-04,active,96,95,99.0,complete
92,2026-01-04,active,96,96,100.0,complete
93,2026-01-04,active,96,94,97.9,complete
95,2026-01-04,active,96,96,100.0,complete
96,2026-01-04,active,48,91,100.0,complete
97,2026-01-04,active,96,93,96.9,complete
98,2026-01-04,active,96,96,100.0,complete
99,2026-01-04,active,96,95,99.0,complete
1,2026-01-05,active,96,96,100.0,complete
10,2026-01-05,active,96,94,97.9,complete
100,2026-01-05,active,96,96,100.0,complete
101,2026-01-05,active,96,96,100.0,complete
102,2026-01-05,maintenance,48,96,100.0,complete
103,2026-01-05,active,96,95,99.0,complete
104,2026-01-05,active,96,95,99.0,complete
105,2026-01-05,active,96,96,100.0,complete
106,2026-01-05,active,96,95,99.0,complete
107,2026-01-05,active,96,96,100.0,complete
109,2026-01-05,active,96,91,94.8,complete
11,2026-01-05,active,96,96,100.0,complete
110,2026-01-05,active,96,96,100.0,complete
111,2026-01-05,active,96,96,100.0,complete
113,2026-01-05,active,96,95,99.0,complete
114,2026-01-05,active,96,93,96.9,complete
116,2026-01-05,active,96,94,97.9,complete
117,2026-01-05,active,96,96,100.0,complete
118,2026-01-05,active,96,93,96.9,complete
119,2026-01-05,active,96,96,100.0,complete
12,2026-01-05,active,96,96,100.0,complete
120,2026-01-05,active,96,95,99.0,complete
121,2026-01-05,active,96,94,97.9,complete
123,2026-01-05,maintenance,96,96,100.0,complete
124,2026-01-05,active,96,94,97.9,complete
126,2026-01-05,active,96,93,96.9,complete
127,2026-01-05,active,96,96,100.0,complete
128,2026-01-05,active,96,95,99.0,complete
129,2026-01-05,maintenance,96,94,97.9,complete
13,2026-01-05,active,96,96,100.0,complete
131,2026-01-05,active,96,95,99.0,complete
132,2026-01-05,active,96,96,100.0,complete
133,2026-01-05,active,96,94,97.9,complete
134,2026-01-05,active,96,94,97.9,complete
135,2026-01-05,active,96,94,97.9,complete
136,2026-01-05,active,96,95,99.0,complete
137,2026-01-05,active,96,95,99.0,complete
138,2026-01-05,active,96,96,100.0,complete
139,2026-01-05,active,96,96,100.0,complete
14,2026-01-05,active,96,96,100.0,complete
140,2026-01-05,active,96,93,96.9,complete
141,2026-01-05,active,96,92,95.8,complete
142,2026-01-05,active,96,96,100.0,complete
143,2026-01-05,active,96,96,100.0,complete
145,2026-01-05,active,96,96,100.0,complete
146,2026-01-05,active,96,94,97.9,complete
147,2026-01-05,active,96,95,99.0,complete
148,2026-01-05,active,96,95,99.0,complete
149,2026-01-05,active,96,93,96.9,complete
15,2026-01-05,active,96,94,97.9,complete
150,2026-01-05,active,96,95,99.0,complete
151,2026-01-05,active,96,96,100.0,complete
152,2026-01-05,maintenance,96,93,96.9,complete
153,2026-01-05,active,96,96,100.0,complete
154,2026-01-05,active,96,94,97.9,complete
155,2026-01-05,active,96,95,99.0,complete
156,2026-01-05,maintenance,96,94,97.9,complete
157,2026-01-05,maintenance,96,95,99.0,complete
158,2026-01-05,active,96,95,99.0,complete
159,2026-01-05,active,96,94,97.9,complete
16,2026-01-05,active,96,95,99.0,complete
